id,DateTime,Site,SiteNumber,Seconds,Latitude,Longitude,Hsig,Hmax,Tp,Tz,SST,Direction,Current Speed,Current Direction
1791,2025-03-27 00:00:00,Emu Park,96,1742997600,-23.30266,151.06941,1.16,1.79,4.76,4.04,26.7,87.95,-99.9,-99.9
1792,2025-03-27 00:30:00,Emu Park,96,1742999400,-23.30265,151.06944,1.199,1.91,5.0,4.167,26.7,86.45,-99.9,-99.9
1793,2025-03-27 01:00:00,Emu Park,96,1743001200,-23.30269,151.06941,1.15,2.05,5.26,4.211,26.7,79.45,-99.9,-99.9
1794,2025-03-27 01:30:00,Emu Park,96,1743003000,-23.30298,151.06888,1.227,2.69,5.26,4.124,26.7,82.25,-99.9,-99.9
1795,2025-03-27 02:00:00,Emu Park,96,1743004800,-23.30274,151.06858,1.204,2.66,5.0,4.04,26.7,87.95,-99.9,-99.9
1796,2025-03-27 02:30:00,Emu Park,96,1743006600,-23.30273,151.06856,1.222,2.41,4.76,4.082,26.7,92.15,-99.9,-99.9
1797,2025-03-27 03:00:00,Emu Park,96,1743008400,-23.30267,151.06853,1.203,2.31,5.26,4.04,26.7,83.65,-99.9,-99.9
1798,2025-03-27 03:30:00,Emu Park,96,1743010200,-23.30265,151.06856,1.157,2.02,5.0,4.0,26.75,83.65,-99.9,-99.9
1799,2025-03-27 04:00:00,Emu Park,96,1743012000,-23.30262,151.06853,1.157,1.95,5.0,3.81,26.75,100.55,-99.9,-99.9
1800,2025-03-27 04:30:00,Emu Park,96,1743013800,-23.30261,151.06856,1.134,2.1,4.76,4.0,26.75,96.35,-99.9,-99.9
1801,2025-03-27 05:00:00,Emu Park,96,1743015600,-23.30262,151.06856,1.047,1.59,5.26,3.846,26.75,83.65,-99.9,-99.9
1802,2025-03-27 05:30:00,Emu Park,96,1743017400,-23.30262,151.06853,1.075,1.89,5.26,3.774,26.75,85.05,-99.9,-99.9
1803,2025-03-27 06:00:00,Emu Park,96,1743019200,-23.30262,151.06853,1.128,1.89,6.25,3.922,26.75,79.45,-99.9,-99.9
1804,2025-03-27 06:30:00,Emu Park,96,1743021000,-23.30261,151.06853,1.036,1.66,5.56,3.96,26.75,76.65,-99.9,-99.9
1805,2025-03-27 07:00:00,Emu Park,96,1743022800,-23.30257,151.06856,1.024,1.85,4.76,3.883,26.75,93.55,-99.9,-99.9
1806,2025-03-27 07:30:00,Emu Park,96,1743024600,-23.30247,151.0686,1.004,2.11,6.25,4.04,26.75,76.65,-99.9,-99.9
1807,2025-03-27 08:00:00,Emu Park,96,1743026400,-23.30239,151.06866,0.966,1.58,5.0,3.922,26.75,79.45,-99.9,-99.9
1808,2025-03-27 08:30:00,Emu Park,96,1743028200,-23.30229,151.06892,0.992,1.87,5.26,3.922,26.75,80.85,-99.9,-99.9
1809,2025-03-27 09:00:00,Emu Park,96,1743030000,-23.30247,151.06933,1.023,1.82,5.26,3.96,26.75,78.05,-99.9,-99.9
1810,2025-03-27 09:30:00,Emu Park,96,1743031800,-23.30258,151.06937,1.019,1.78,5.88,4.167,26.75,73.85,-99.9,-99.9
1811,2025-03-27 10:00:00,Emu Park,96,1743033600,-23.30262,151.06941,0.985,1.83,5.0,4.167,26.8,82.25,-99.9,-99.9
1812,2025-03-27 10:30:00,Emu Park,96,1743035400,-23.30266,151.06944,1.007,1.72,5.26,4.348,26.8,73.85,-99.9,-99.9
1813,2025-03-27 11:00:00,Emu Park,96,1743037200,-23.30269,151.06946,0.993,1.64,4.76,4.348,26.8,82.25,-99.9,-99.9
1814,2025-03-27 11:30:00,Emu Park,96,1743039000,-23.30269,151.06948,0.962,1.64,5.0,4.444,26.8,79.45,-99.9,-99.9
1815,2025-03-27 12:00:00,Emu Park,96,1743040800,-23.3027,151.06946,0.977,1.67,5.0,4.444,26.8,75.25,-99.9,-99.9
1816,2025-03-27 12:30:00,Emu Park,96,1743042600,-23.30271,151.06948,0.993,1.56,5.0,4.396,26.8,78.05,-99.9,-99.9
1817,2025-03-27 13:00:00,Emu Park,96,1743044400,-23.30273,151.06948,1.054,2.01,5.0,4.301,26.8,80.85,-99.9,-99.9
1818,2025-03-27 13:30:00,Emu Park,96,1743046200,-23.30279,151.06948,1.058,2.02,5.56,4.255,26.8,73.85,-99.9,-99.9
1819,2025-03-27 14:00:00,Emu Park,96,1743048000,-23.3029,151.06939,0.997,1.8,6.25,4.167,26.8,72.45,-99.9,-99.9
1820,2025-03-27 14:30:00,Emu Park,96,1743049800,-23.30306,151.06894,1.048,1.78,4.76,3.96,26.8,83.65,-99.9,-99.9
1821,2025-03-27 15:00:00,Emu Park,96,1743051600,-23.3028,151.0686,1.046,1.82,4.55,3.922,26.85,86.45,-99.9,-99.9
1822,2025-03-27 15:30:00,Emu Park,96,1743053400,-23.30271,151.06858,1.025,1.65,4.55,3.774,26.85,76.65,-99.9,-99.9
1823,2025-03-27 16:00:00,Emu Park,96,1743055200,-23.30268,151.06856,1.075,1.97,4.55,3.774,26.85,94.95,-99.9,-99.9
1824,2025-03-27 16:30:00,Emu Park,96,1743057000,-23.30267,151.06853,1.044,1.89,4.76,3.846,26.85,69.65,-99.9,-99.9
1825,2025-03-27 17:00:00,Emu Park,96,1743058800,-23.30263,151.06853,1.088,2.01,4.0,3.704,26.85,90.75,-99.9,-99.9
1826,2025-03-27 17:30:00,Emu Park,96,1743060600,-23.30263,151.06853,1.09,2.04,6.25,3.81,26.85,82.25,-99.9,-99.9
1827,2025-03-27 18:00:00,Emu Park,96,1743062400,-23.30262,151.06856,1.096,2.29,6.25,3.774,26.85,78.05,-99.9,-99.9
1828,2025-03-27 18:30:00,Emu Park,96,1743064200,-23.30262,151.06856,0.994,1.95,5.56,3.81,26.85,82.25,-99.9,-99.9
1829,2025-03-27 19:00:00,Emu Park,96,1743066000,-23.30258,151.06858,1.099,1.87,6.25,3.704,26.85,80.85,-99.9,-99.9
1830,2025-03-27 19:30:00,Emu Park,96,1743067800,-23.30251,151.0686,1.061,1.82,4.76,3.774,26.85,87.95,-99.9,-99.9
1831,2025-03-27 20:00:00,Emu Park,96,1743069600,-23.30243,151.06864,1.031,1.59,5.0,3.846,26.85,83.65,-99.9,-99.9
1832,2025-03-27 20:30:00,Emu Park,96,1743071400,-23.30232,151.06877,0.967,1.69,4.35,3.81,26.85,85.05,-99.9,-99.9
1833,2025-03-27 21:00:00,Emu Park,96,1743073200,-23.30228,151.06903,0.986,1.73,4.55,3.81,26.8,83.65,-99.9,-99.9
1834,2025-03-27 21:30:00,Emu Park,96,1743075000,-23.30237,151.06929,1.006,1.69,4.76,4.0,26.8,82.25,-99.9,-99.9
1835,2025-03-27 22:00:00,Emu Park,96,1743076800,-23.3025,151.06939,0.955,1.79,4.76,4.082,26.8,83.65,-99.9,-99.9
1836,2025-03-27 22:30:00,Emu Park,96,1743078600,-23.30257,151.06941,0.923,1.61,4.55,4.124,26.8,85.05,-99.9,-99.9
1837,2025-03-27 23:00:00,Emu Park,96,1743080400,-23.3026,151.06944,0.941,1.9,4.76,4.124,26.8,79.45,-99.9,-99.9
1838,2025-03-27 23:30:00,Emu Park,96,1743082200,-23.30261,151.06944,0.947,1.51,5.0,4.255,26.8,83.65,-99.9,-99.9
1839,2025-03-28 00:00:00,Emu Park,96,1743084000,-23.30262,151.06941,0.893,1.54,4.55,4.348,26.8,79.45,-99.9,-99.9
1840,2025-03-28 00:30:00,Emu Park,96,1743085800,-23.30265,151.06944,0.94,1.43,5.0,4.211,26.8,89.35,-99.9,-99.9
1841,2025-03-28 01:00:00,Emu Park,96,1743087600,-23.30265,151.06946,0.987,1.57,4.76,4.211,26.75,90.75,-99.9,-99.9
1842,2025-03-28 01:30:00,Emu Park,96,1743089400,-23.30271,151.06948,0.98,1.53,7.14,4.167,26.75,71.05,-99.9,-99.9
1843,2025-03-28 02:00:00,Emu Park,96,1743091200,-23.30285,151.06933,1.04,1.78,4.35,4.0,26.75,89.35,-99.9,-99.9
1844,2025-03-28 02:30:00,Emu Park,96,1743093000,-23.30283,151.06864,1.024,1.69,4.76,4.082,26.75,82.25,-99.9,-99.9
1845,2025-03-28 03:00:00,Emu Park,96,1743094800,-23.30273,151.06858,1.102,1.94,4.17,3.883,26.75,86.45,-99.9,-99.9
1846,2025-03-28 03:30:00,Emu Park,96,1743096600,-23.30271,151.06853,1.127,1.81,4.76,3.96,26.75,89.35,-99.9,-99.9
1847,2025-03-28 04:00:00,Emu Park,96,1743098400,-23.30267,151.06853,1.138,2.0,4.55,3.846,26.75,100.55,-99.9,-99.9
1848,2025-03-28 04:30:00,Emu Park,96,1743100200,-23.30265,151.06853,1.107,2.19,4.55,3.846,26.8,93.55,-99.9,-99.9
1849,2025-03-28 05:00:00,Emu Park,96,1743102000,-23.30263,151.06853,1.168,2.07,4.76,3.883,26.8,90.75,-99.9,-99.9
1850,2025-03-28 05:30:00,Emu Park,96,1743103800,-23.30262,151.06853,1.155,2.31,4.55,3.96,26.8,89.35,-99.9,-99.9
1851,2025-03-28 06:00:00,Emu Park,96,1743105600,-23.30262,151.06853,1.044,2.15,5.56,3.96,26.8,85.05,-99.9,-99.9
1852,2025-03-28 06:30:00,Emu Park,96,1743107400,-23.30265,151.06853,1.137,2.19,4.76,3.883,26.8,90.75,-99.9,-99.9
1853,2025-03-28 07:00:00,Emu Park,96,1743109200,-23.30261,151.06853,1.125,1.79,5.0,3.96,26.8,83.65,-99.9,-99.9
1854,2025-03-28 07:30:00,Emu Park,96,1743111000,-23.30256,151.06856,1.095,2.01,5.26,3.96,26.8,79.45,-99.9,-99.9
1855,2025-03-28 08:00:00,Emu Park,96,1743112800,-23.30248,151.0686,1.092,1.96,6.67,3.96,26.8,78.05,-99.9,-99.9
1856,2025-03-28 08:30:00,Emu Park,96,1743114600,-23.30243,151.06862,1.095,2.09,5.26,4.082,26.8,90.75,-99.9,-99.9
1857,2025-03-28 09:00:00,Emu Park,96,1743116400,-23.30231,151.06879,1.131,2.0,6.67,4.124,26.75,72.45,-99.9,-99.9
1858,2025-03-28 09:30:00,Emu Park,96,1743118200,-23.3023,151.06911,1.145,1.81,5.0,4.124,26.75,85.05,-99.9,-99.9
1859,2025-03-28 10:00:00,Emu Park,96,1743120000,-23.30253,151.06939,1.097,2.02,7.14,4.211,26.8,68.25,-99.9,-99.9
1860,2025-03-28 10:30:00,Emu Park,96,1743121800,-23.30262,151.06944,1.127,1.72,5.26,4.444,26.8,73.85,-99.9,-99.9
1861,2025-03-28 11:00:00,Emu Park,96,1743123600,-23.30265,151.06944,1.084,1.66,5.0,4.598,26.85,75.25,-99.9,-99.9
1862,2025-03-28 11:30:00,Emu Park,96,1743125400,-23.30267,151.06948,1.151,2.02,7.69,4.598,26.85,73.85,-99.9,-99.9
1863,2025-03-28 12:00:00,Emu Park,96,1743127200,-23.30265,151.0695,1.111,1.69,7.69,4.878,26.85,75.25,-99.9,-99.9
1864,2025-03-28 12:30:00,Emu Park,96,1743129000,-23.30266,151.0695,1.085,1.82,5.26,4.651,26.85,72.45,-99.9,-99.9
1865,2025-03-28 13:00:00,Emu Park,96,1743130800,-23.30267,151.0695,1.161,1.96,5.0,4.598,26.9,79.45,-99.9,-99.9
1866,2025-03-28 13:30:00,Emu Park,96,1743132600,-23.30272,151.06952,1.17,2.24,7.14,4.651,26.9,75.25,-99.9,-99.9
1867,2025-03-28 14:00:00,Emu Park,96,1743134400,-23.3028,151.06948,1.142,1.9,7.69,4.598,26.9,79.45,-99.9,-99.9
1868,2025-03-28 14:30:00,Emu Park,96,1743136200,-23.30287,151.06948,1.234,2.08,5.26,4.396,26.95,72.45,-99.9,-99.9
1869,2025-03-28 15:00:00,Emu Park,96,1743138000,-23.30305,151.06924,1.249,2.2,7.69,4.494,26.9,75.25,-99.9,-99.9
1870,2025-03-28 15:30:00,Emu Park,96,1743139800,-23.30291,151.06873,1.274,2.45,5.0,4.444,26.9,83.65,-99.9,-99.9
1871,2025-03-28 16:00:00,Emu Park,96,1743141600,-23.30277,151.06862,1.238,1.98,7.14,4.545,26.85,79.45,-99.9,-99.9
1872,2025-03-28 16:30:00,Emu Park,96,1743143400,-23.30271,151.06862,1.151,1.71,7.14,4.545,26.75,76.65,-99.9,-99.9
1873,2025-03-28 17:00:00,Emu Park,96,1743145200,-23.30267,151.06856,1.121,1.92,7.14,4.494,26.75,78.05,-99.9,-99.9
1874,2025-03-28 17:30:00,Emu Park,96,1743147000,-23.30267,151.06853,1.143,2.07,7.14,4.348,26.85,79.45,-99.9,-99.9
1875,2025-03-28 18:00:00,Emu Park,96,1743148800,-23.30263,151.06856,1.068,2.16,6.67,4.545,26.85,83.65,-99.9,-99.9
1876,2025-03-28 18:30:00,Emu Park,96,1743150600,-23.30265,151.06856,1.006,1.75,7.14,4.494,26.9,73.85,-99.9,-99.9
1877,2025-03-28 19:00:00,Emu Park,96,1743152400,-23.30262,151.06853,0.996,2.11,6.67,4.494,26.85,86.45,-99.9,-99.9
1878,2025-03-28 19:30:00,Emu Park,96,1743154200,-23.30258,151.06858,0.983,1.53,7.14,4.301,26.85,78.05,-99.9,-99.9
1879,2025-03-28 20:00:00,Emu Park,96,1743156000,-23.30254,151.06858,1.014,1.82,6.67,4.124,26.85,85.05,-99.9,-99.9
1880,2025-03-28 20:30:00,Emu Park,96,1743157800,-23.30242,151.06862,1.009,1.8,5.88,4.167,26.85,86.45,-99.9,-99.9
1881,2025-03-28 21:00:00,Emu Park,96,1743159600,-23.30235,151.06873,0.934,1.74,7.69,4.211,26.85,73.85,-99.9,-99.9
1882,2025-03-21 00:00:00,Townsville,10,1742479200,-19.17531,147.07468,0.813,1.67,4.55,3.306,27.8,83.18,-99.9,-99.9
1883,2025-03-21 00:30:00,Townsville,10,1742481000,-19.17527,147.07466,0.766,1.23,4.76,3.361,27.8,88.88,-99.9,-99.9
1884,2025-03-21 01:00:00,Townsville,10,1742482800,-19.17528,147.07466,0.834,1.37,4.35,3.333,27.8,90.28,-99.9,-99.9
1885,2025-03-21 01:30:00,Townsville,10,1742484600,-19.17542,147.0746,0.824,1.51,4.55,3.333,27.75,83.18,-99.9,-99.9
1886,2025-03-21 02:00:00,Townsville,10,1742486400,-19.17531,147.07464,0.835,1.55,4.76,3.361,27.8,88.88,-99.9,-99.9
1887,2025-03-21 02:30:00,Townsville,10,1742488200,-19.17528,147.07464,0.779,1.43,4.35,3.361,27.8,90.28,-99.9,-99.9
1888,2025-03-21 03:00:00,Townsville,10,1742490000,-19.17509,147.07479,0.781,1.24,4.35,3.419,27.05,91.68,-99.9,-99.9
1889,2025-03-21 03:30:00,Townsville,10,1742491800,-19.17508,147.07481,0.74,1.2,4.17,3.509,26.85,98.68,-99.9,-99.9
1890,2025-03-21 04:00:00,Townsville,10,1742493600,-19.17507,147.07485,0.734,1.43,5.26,3.571,26.85,94.48,-99.9,-99.9
1891,2025-03-21 04:30:00,Townsville,10,1742495400,-19.17509,147.07479,0.77,1.56,5.0,3.571,26.9,90.28,-99.9,-99.9
1892,2025-03-21 05:00:00,Townsville,10,1742497200,-19.17512,147.07475,0.697,1.32,4.55,3.54,27.05,93.08,-99.9,-99.9
1893,2025-03-21 05:30:00,Townsville,10,1742499000,-19.17514,147.07475,0.717,1.47,5.0,3.448,27.0,98.68,-99.9,-99.9
1894,2025-03-21 06:00:00,Townsville,10,1742500800,-19.17512,147.07475,0.663,1.14,5.0,3.54,27.0,95.88,-99.9,-99.9
1895,2025-03-21 06:30:00,Townsville,10,1742502600,-19.17512,147.07477,0.607,0.98,4.76,3.636,27.15,91.68,-99.9,-99.9
1896,2025-03-21 07:00:00,Townsville,10,1742504400,-19.17512,147.07479,0.579,1.06,4.55,3.39,27.15,90.28,-99.9,-99.9
1897,2025-03-21 07:30:00,Townsville,10,1742506200,-19.1751,147.07479,0.58,1.05,4.76,3.252,27.15,78.98,-99.9,-99.9
1898,2025-03-21 08:00:00,Townsville,10,1742508000,-19.1751,147.07479,0.562,0.87,4.76,3.361,27.25,88.88,-99.9,-99.9
1899,2025-03-21 08:30:00,Townsville,10,1742509800,-19.1751,147.07479,0.513,1.11,5.0,3.39,27.25,87.48,-99.9,-99.9
1900,2025-03-21 09:00:00,Townsville,10,1742511600,-19.17509,147.07481,0.497,0.78,4.55,3.252,27.15,74.78,-99.9,-99.9
1901,2025-03-21 09:30:00,Townsville,10,1742513400,-19.17508,147.07481,0.469,0.74,5.0,3.175,27.3,84.58,-99.9,-99.9
1902,2025-03-21 10:00:00,Townsville,10,1742515200,-19.17509,147.07481,0.458,0.77,5.0,3.15,27.4,87.48,-99.9,-99.9
1903,2025-03-21 10:30:00,Townsville,10,1742517000,-19.17512,147.07477,0.434,0.69,4.17,3.125,27.45,95.88,-99.9,-99.9
1904,2025-03-21 11:00:00,Townsville,10,1742518800,-19.17516,147.07475,0.429,0.83,5.56,3.175,27.3,66.38,-99.9,-99.9
1905,2025-03-21 11:30:00,Townsville,10,1742520600,-19.1752,147.07475,0.406,0.77,4.35,3.252,27.5,86.08,-99.9,-99.9
1906,2025-03-21 12:00:00,Townsville,10,1742522400,-19.17523,147.07473,0.422,0.64,5.0,3.306,27.55,83.18,-99.9,-99.9
1907,2025-03-21 12:30:00,Townsville,10,1742524200,-19.17527,147.07468,0.463,0.84,4.76,3.2,27.65,84.58,-99.9,-99.9
1908,2025-03-21 13:00:00,Townsville,10,1742526000,-19.17525,147.07468,0.465,0.87,4.76,3.15,27.85,77.58,-99.9,-99.9
1909,2025-03-21 13:30:00,Townsville,10,1742527800,-19.17534,147.07466,0.493,0.81,4.35,3.15,28.0,94.48,-99.9,-99.9
1910,2025-03-21 14:00:00,Townsville,10,1742529600,-19.1754,147.07464,0.487,0.91,3.7,3.101,28.0,88.88,-99.9,-99.9
1911,2025-03-21 14:30:00,Townsville,10,1742531400,-19.17543,147.07462,0.492,0.97,4.0,3.077,28.1,86.08,-99.9,-99.9
1912,2025-03-21 15:00:00,Townsville,10,1742533200,-19.17542,147.0746,0.508,0.84,4.0,3.053,28.1,86.08,-99.9,-99.9
1913,2025-03-21 15:30:00,Townsville,10,1742535000,-19.17541,147.07462,0.514,1.01,4.0,3.077,28.1,94.48,-99.9,-99.9
1914,2025-03-21 16:00:00,Townsville,10,1742536800,-19.1754,147.07464,0.524,0.84,3.85,3.053,28.1,90.28,-99.9,-99.9
1915,2025-03-21 16:30:00,Townsville,10,1742538600,-19.17541,147.07464,0.505,0.84,3.7,3.077,28.1,90.28,-99.9,-99.9
1916,2025-03-21 17:00:00,Townsville,10,1742540400,-19.17546,147.07464,0.51,0.95,3.7,3.053,28.05,83.18,-99.9,-99.9
1917,2025-03-21 17:30:00,Townsville,10,1742542200,-19.17536,147.07464,0.523,0.83,4.17,3.053,28.0,84.58,-99.9,-99.9
1918,2025-03-21 18:00:00,Townsville,10,1742544000,-19.17533,147.07466,0.516,1.03,4.76,3.077,27.95,71.98,-99.9,-99.9
1919,2025-03-21 18:30:00,Townsville,10,1742545800,-19.17528,147.07468,0.516,0.97,4.17,3.125,27.95,74.78,-99.9,-99.9
1920,2025-03-21 19:00:00,Townsville,10,1742547600,-19.17536,147.07464,0.535,1.03,4.35,3.101,27.95,74.78,-99.9,-99.9
1921,2025-03-21 19:30:00,Townsville,10,1742549400,-19.17532,147.07468,0.564,1.0,3.45,3.077,27.9,86.08,-99.9,-99.9
1922,2025-03-21 20:00:00,Townsville,10,1742551200,-19.17534,147.0747,0.579,0.95,4.17,3.15,27.9,91.68,-99.9,-99.9
1923,2025-03-21 20:30:00,Townsville,10,1742553000,-19.1754,147.07468,0.549,0.95,4.0,3.175,27.9,88.88,-99.9,-99.9
1924,2025-03-21 21:00:00,Townsville,10,1742554800,-19.17532,147.07466,0.535,0.92,4.17,3.15,27.85,87.48,-99.9,-99.9
1925,2025-03-21 21:30:00,Townsville,10,1742556600,-19.17528,147.07468,0.525,1.0,4.35,3.125,27.85,83.18,-99.9,-99.9
1926,2025-03-21 22:00:00,Townsville,10,1742558400,-19.17531,147.07466,0.533,0.97,4.0,3.15,27.85,84.58,-99.9,-99.9
1927,2025-03-21 22:30:00,Townsville,10,1742560200,-19.17518,147.07475,0.553,0.89,4.17,3.2,27.65,78.98,-99.9,-99.9
1928,2025-03-21 23:00:00,Townsville,10,1742562000,-19.17522,147.07475,0.522,1.05,4.55,3.252,27.65,80.38,-99.9,-99.9
1929,2025-03-21 23:30:00,Townsville,10,1742563800,-19.17523,147.07481,0.518,1.0,4.0,3.2,27.6,80.38,-99.9,-99.9
1930,2025-03-22 00:00:00,Townsville,10,1742565600,-19.1752,147.07481,0.507,1.12,4.0,3.279,27.6,86.08,-99.9,-99.9
1931,2025-03-22 00:30:00,Townsville,10,1742567400,-19.17525,147.0747,0.517,0.93,4.0,3.252,27.65,80.38,-99.9,-99.9
1932,2025-03-22 01:00:00,Townsville,10,1742569200,-19.17525,147.07468,0.493,0.88,4.17,3.279,27.65,87.48,-99.9,-99.9
1933,2025-03-22 01:30:00,Townsville,10,1742571000,-19.17528,147.07468,0.504,0.84,4.35,3.279,27.7,87.48,-99.9,-99.9
1934,2025-03-22 02:30:00,Townsville,10,1742574600,-19.17523,147.0747,0.513,0.93,4.17,3.03,27.75,86.08,-99.9,-99.9
1935,2025-03-22 03:00:00,Townsville,10,1742576400,-19.17523,147.0747,0.437,0.68,4.17,3.333,27.75,83.18,-99.9,-99.9
1936,2025-03-22 03:30:00,Townsville,10,1742578200,-19.1752,147.0747,0.456,0.74,4.35,3.279,27.75,86.08,-99.9,-99.9
1937,2025-03-22 04:00:00,Townsville,10,1742580000,-19.17516,147.07475,0.454,0.75,4.76,3.279,27.75,95.88,-99.9,-99.9
1938,2025-03-22 04:30:00,Townsville,10,1742581800,-19.17511,147.07479,0.45,0.78,5.0,3.306,27.7,100.08,-99.9,-99.9
1939,2025-03-22 05:00:00,Townsville,10,1742583600,-19.17509,147.07483,0.457,0.81,4.55,3.226,27.75,90.28,-99.9,-99.9
1940,2025-03-22 05:30:00,Townsville,10,1742585400,-19.17506,147.07494,0.455,0.79,5.0,3.077,27.75,84.58,-99.9,-99.9
1941,2025-03-22 06:00:00,Townsville,10,1742587200,-19.17505,147.07505,0.474,0.83,5.0,3.03,27.7,87.48,-99.9,-99.9
1942,2025-03-22 06:30:00,Townsville,10,1742589000,-19.17506,147.07505,0.471,0.83,4.55,3.053,27.7,88.88,-99.9,-99.9
1943,2025-03-22 07:00:00,Townsville,10,1742590800,-19.17506,147.07513,0.459,0.7,4.35,3.03,27.7,90.28,-99.9,-99.9
1944,2025-03-22 07:30:00,Townsville,10,1742592600,-19.17506,147.07515,0.439,0.7,5.0,3.053,27.6,87.48,-99.9,-99.9
1945,2025-03-22 08:00:00,Townsville,10,1742594400,-19.17506,147.0752,0.436,0.82,4.35,3.077,27.65,86.08,-99.9,-99.9
1946,2025-03-22 08:30:00,Townsville,10,1742596200,-19.17507,147.0752,0.42,0.75,5.0,3.125,27.65,94.48,-99.9,-99.9
1947,2025-03-22 09:00:00,Townsville,10,1742598000,-19.17503,147.075,0.376,0.75,5.0,3.361,27.55,98.68,-99.9,-99.9
1948,2025-03-22 09:30:00,Townsville,10,1742599800,-19.17503,147.07505,0.395,0.74,4.55,3.306,27.7,87.48,-99.9,-99.9
1949,2025-03-22 10:00:00,Townsville,10,1742601600,-19.17503,147.07503,0.408,0.82,4.35,3.306,27.8,94.48,-99.9,-99.9
1950,2025-03-22 10:30:00,Townsville,10,1742603400,-19.17504,147.07494,0.386,0.7,3.7,3.333,27.9,87.48,-99.9,-99.9
1951,2025-03-22 11:00:00,Townsville,10,1742605200,-19.17506,147.0749,0.37,0.56,4.76,3.419,28.0,90.28,-99.9,-99.9
1952,2025-03-22 11:30:00,Townsville,10,1742607000,-19.17509,147.07483,0.357,0.63,5.0,3.509,28.35,94.48,-99.9,-99.9
1953,2025-03-22 12:00:00,Townsville,10,1742608800,-19.1751,147.07481,0.347,0.64,4.35,3.54,28.55,86.08,-99.9,-99.9
1954,2025-03-22 12:30:00,Townsville,10,1742610600,-19.17516,147.07475,0.334,0.72,5.0,3.67,28.95,88.88,-99.9,-99.9
1955,2025-03-22 13:00:00,Townsville,10,1742612400,-19.17517,147.0747,0.337,0.55,4.35,3.67,29.2,87.48,-99.9,-99.9
1956,2025-03-22 13:30:00,Townsville,10,1742614200,-19.17524,147.07466,0.335,0.6,4.17,3.67,29.25,93.08,-99.9,-99.9
1957,2025-03-22 14:00:00,Townsville,10,1742616000,-19.17532,147.07464,0.337,0.68,3.7,3.604,29.15,91.68,-99.9,-99.9
1958,2025-03-22 14:30:00,Townsville,10,1742617800,-19.17541,147.0746,0.365,0.58,4.17,3.361,29.0,91.68,-99.9,-99.9
1959,2025-03-22 15:00:00,Townsville,10,1742619600,-19.17544,147.0746,0.411,0.71,3.85,3.008,28.7,94.48,-99.9,-99.9
1960,2025-03-22 15:30:00,Townsville,10,1742621400,-19.17549,147.07455,0.406,0.61,4.76,2.899,28.65,84.58,-99.9,-99.9
1961,2025-03-22 16:00:00,Townsville,10,1742623200,-19.1755,147.07458,0.423,0.79,2.94,2.817,28.55,87.48,-99.9,-99.9
1962,2025-03-22 16:30:00,Townsville,10,1742625000,-19.17547,147.07458,0.427,0.67,4.17,2.92,28.6,97.28,-99.9,-99.9
1963,2025-03-22 17:00:00,Townsville,10,1742626800,-19.17539,147.0746,0.427,0.76,2.86,2.797,28.5,97.28,-99.9,-99.9
1964,2025-03-22 17:30:00,Townsville,10,1742628600,-19.17533,147.07464,0.498,0.83,3.13,2.778,28.4,102.88,-99.9,-99.9
1965,2025-03-22 18:00:00,Townsville,10,1742630400,-19.17528,147.07464,0.52,0.87,3.03,2.837,28.35,95.88,-99.9,-99.9
1966,2025-03-22 18:30:00,Townsville,10,1742632200,-19.17524,147.07468,0.558,1.04,3.23,2.899,28.25,101.48,-99.9,-99.9
1967,2025-03-22 19:00:00,Townsville,10,1742634000,-19.17521,147.07475,0.537,0.97,3.33,2.899,28.2,94.48,-99.9,-99.9
1968,2025-03-22 19:30:00,Townsville,10,1742635800,-19.1752,147.07475,0.547,1.11,3.57,2.963,28.15,95.88,-99.9,-99.9
1969,2025-03-22 20:30:00,Townsville,10,1742639400,-19.17517,147.07477,0.605,0.98,3.7,3.03,28.05,95.88,-99.9,-99.9
1970,2025-03-22 21:00:00,Townsville,10,1742641200,-19.17513,147.07479,0.685,1.25,3.57,3.03,28.05,94.48,-99.9,-99.9
1971,2025-03-22 21:30:00,Townsville,10,1742643000,-19.17513,147.07477,0.656,1.32,3.85,3.175,28.0,90.28,-99.9,-99.9
1972,2025-03-22 22:00:00,Townsville,10,1742644800,-19.17518,147.07475,0.763,1.29,4.17,3.053,28.0,94.48,-99.9,-99.9
1973,2025-03-22 22:30:00,Townsville,10,1742646600,-19.17519,147.07473,0.81,1.41,4.0,3.2,27.95,95.88,-99.9,-99.9
1974,2025-03-22 23:30:00,Townsville,10,1742650200,-19.17517,147.07475,0.909,1.76,4.76,3.478,27.95,102.88,-99.9,-99.9
1975,2025-03-23 00:00:00,Townsville,10,1742652000,-19.17519,147.07473,0.884,1.58,4.76,3.54,27.95,94.48,-99.9,-99.9
1976,2025-03-23 00:30:00,Townsville,10,1742653800,-19.17519,147.07473,0.923,1.73,5.0,3.478,27.9,95.88,-99.9,-99.9
1977,2025-03-23 01:00:00,Townsville,10,1742655600,-19.17514,147.07475,0.933,2.02,4.17,3.478,27.9,95.88,-99.9,-99.9
1978,2025-03-23 01:30:00,Townsville,10,1742657400,-19.17518,147.07475,0.952,1.68,5.26,3.509,27.9,91.68,-99.9,-99.9
1979,2025-03-23 02:00:00,Townsville,10,1742659200,-19.17519,147.07473,0.934,1.68,5.26,3.571,27.9,100.08,-99.9,-99.9
